Day	Acinetobacter	Aeromonas	Arcobacter	Arthrobacter	Atopostipes	Bacillus	Bacteroides	Brachybacterium	Brevibacterium	Brochothrix	Buttiauxella	Carnobacterium	Clostridiisalibacter	Clostridium sensu stricto 5	Enterobacter	Enterococcus	Erwinia	Facklamia	Fusobacterium	Hafnia-Obesumbacterium	Kosakonia	Lactobacillus	Lactococcus	Leucobacter	Leuconostoc	Listeria	Macrococcus	Melissococcus	Morganella	Pantoea	Pediococcus	Peptoniphilus	Peptostreptococcus	Photobacterium	Proteus	Providencia	Pseudoalteromonas	Pseudomonas	Psychrilyobacter	Psychrobacter	Rahnella	Salinivibrio	Serratia	Shewanella	Staphylococcus	Stenotrophomonas	Streptococcus	Vagococcus	Vibrio	Weissella	Yersinia
2.0	0.032037217234012406	0.0001590608287061701	0.0007183650972744591	0.0002510020432597035	0.00018184684564098068	1.2200895057661431e-06	0.0	8.156498406934713e-06	0.0032885843303782788	0.30153527525528545	0.00031245116889297317	0.013944824888795828	0.0004226566716072531	0.0022257044715682326	0.0002825245015507422	0.00017681221471849842	2.6902128308391822e-05	0.00015894842678022237	0.001928894504819799	0.002591091603810828	6.847406436144207e-05	0.28944459596586625	0.000944624452301115	0.0002448406924442834	0.03752773949960849	0.0022598804834471796	7.937679639333233e-06	0.0007525953874683121	0.0005190853272161644	0.0001399412288888736	5.298280892674079e-05	0.002069527556808609	0.0017874797050370234	0.019113826725561247	6.362348289689114e-06	7.5395242589988984e-06	0.0016212239571520531	0.18473816873675392	0.00013523672890040724	0.04635408024499192	0.007502722775300702	0.0033439806383116066	0.02301527525779823	0.008311730447772302	0.0019740666563071592	0.0002023390504748982	0.0009804850503110788	0.001374553938614709	0.004458776310966449	0.0007554058934909179	3.298205940698845e-05
7.0	0.0045046742940645	0.001123575518796952	1.3309972193940204e-05	1.979000637804469e-06	1.0534061795866188e-06	6.874440070671437e-06	1.5821276079311702e-06	5.276833224630569e-07	3.0127668032764436e-05	0.392614634645116	0.0018696271395287271	0.037759123733814855	5.268993219077865e-07	6.205296241576809e-05	6.148786152640434e-05	4.639803919963033e-05	1.953085480211954e-05	6.585219741903482e-07	0.0002608992668107845	0.0062395568501095715	7.259264319314709e-06	0.25922193003648974	0.00514271722889286	5.991884826669143e-05	0.069907592725824	0.0011479868719371877	3.5594277855714034e-06	0.000694734535877969	0.0008820549692509965	3.0370683801058954e-05	1.3249279901637344e-07	4.519101633114202e-05	0.00024192001142963514	0.07101863493420824	7.87843263309824e-07	9.286321892741232e-07	0.00014739051208103535	0.07077675498093462	1.3721157475905213e-05	0.01694685616799894	0.013922894036021264	0.0004026279358506498	0.02918717857814091	0.006426385843601564	3.311589624794736e-05	0.00010356064194532659	1.1755774828309873e-05	0.0059240472256412114	0.0022767185962025835	0.0006663028172414709	0.0001367694275956474
15.0	0.0023297682964737877	0.0005811910056855945	2.8592806923029275e-06	1.7322704376423194e-06	0.0	1.000138905759468e-05	1.0180085716321732e-07	3.675545736476476e-06	2.8465932508904885e-05	0.3026601223426929	0.0006964092019848767	0.020916164923917555	3.0623469006373633e-06	0.00020005544900864673	3.576620815277138e-05	4.400338847201973e-05	7.316621000841188e-06	5.086852926873437e-07	0.00028142200376263563	0.004864845684009127	1.1144752981861944e-06	0.3804266148000725	0.005877884745856695	0.000407821862501648	0.15372636077384755	0.0014140987650653905	2.955839743493521e-06	0.0007543204880358674	0.0007901082387140668	1.9321252023357004e-05	3.446444985333844e-06	7.404416053048487e-05	0.00022901065190797813	0.01931890786972616	5.572043858601835e-05	1.6289047037174803e-06	0.0031787703503928354	0.0597861410111209	7.24200771615152e-06	0.0052866250109140905	0.004376650083486474	0.0003470222650417256	0.01652969827232818	0.003355053988374574	0.00012713485509783268	3.060839374494185e-07	7.32326750075592e-06	0.005612972066767516	0.004655999871468228	0.0008954752442062608	6.275353340438391e-05
22.0	0.0018758566359450854	0.0002481590369355771	7.459143845036037e-06	2.0900726548783515e-05	0.0	2.1982677327398576e-05	8.477081112105643e-05	5.82735335213609e-07	2.9567360137291184e-05	0.3151089305152083	0.0005231285928709063	0.017410098485193367	5.011256124941643e-06	0.00015818647881851575	2.016063014749486e-05	3.137483368331035e-05	1.1733228353803246e-05	9.680167273290482e-08	0.0040633036795423875	0.009017979016924435	5.001707786242147e-06	0.4014586344488351	0.0033193090853192763	2.60517882200061e-05	0.1356632276306515	0.001578180576756123	3.1814792526156414e-06	0.000899643909650553	0.0006777627641541057	1.3089946841744852e-05	4.846481337899262e-07	2.545269576098257e-05	0.000338005932691016	0.003486232183448005	1.0428201520597358e-05	5.807391160999676e-07	9.30633351638547e-05	0.05064946454112835	1.1877989953463603e-05	0.007646668654749719	0.005032233393505425	0.0027819935991865046	0.01857502881523689	0.0018548328014939095	0.01050804732207275	4.517706390915016e-06	2.2125723998760444e-06	0.004755291617611632	0.00043377360523710857	0.00145792970505734	4.851395693887264e-05
